"artifactId","numIncoming"
"org.apache.tomcat.embed:tomcat-embed-jasper","7597"
"com.mysql:mysql-connector-j","7595"
"org.scalatest:scalatest-shouldmatchers_2.13","7594"
"com.opencsv:opencsv","7568"
"org.sakaiproject.kernel:sakai-kernel-api","7552"
"com.amazonaws:aws-android-sdk-core","7545"
"com.linecorp.armeria:armeria","7534"
"org.apache.jackrabbit:oak-core","7532"
"org.apache.axis2:axis2-kernel","7509"
"org.eclipse.dirigible:dirigible-components-core-base","7507"
"org.glassfish.jersey.test-framework.providers:jersey-test-framework-provider-bundle","7504"
"org.wso2.orbit.commons-codec:commons-codec","7501"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.configuration.mgt.core","7485"
"com.lihaoyi:os-lib_2.13","7483"
"javax.activation:javax.activation-api","7480"
"com.esotericsoftware:reflectasm","7477"
"com.bihe0832.android:lib-wrapper","7470"
"org.codehaus.woodstox:woodstox-core-asl","7461"
"com.google.zxing:javase","7441"
"biz.aQute.bnd:biz.aQute.bndlib","7441"
"com.yahoo.vespa:container-apache-http-client-bundle","7435"
"com.typesafe.play:play-json_2.11","7429"
"org.apache.mina:mina-core","7428"
"com.sun.mail:jakarta.mail","7427"
"io.airlift:concurrent","7406"
"org.glassfish.jersey.containers:jersey-container-grizzly2-http","7405"
"org.springframework.boot:spring-boot-starter-undertow","7400"
"org.wso2.carbon.identity.inbound.auth.oauth2:org.wso2.carbon.identity.oauth.common","7393"
"org.jclouds:jclouds-core","7391"
"org.typelevel:scalac-compat-annotation_2.13","7389"
"org.netbeans.api:org-openide-modules","7388"
"io.prometheus:simpleclient_hotspot","7383"
"com.bihe0832.android:lib-custom-view","7373"
"io.streamnative:managed-ledger","7360"
"org.noear:solon-api","7353"
"org.jetbrains.kotlin:kotlin-test-annotations-common","7349"
"org.apache.httpcomponents:httpcore-osgi","7342"
"org.apache.commons:commons-email","7341"
"org.eclipse.paho:org.eclipse.paho.client.mqttv3","7327"
"io.airlift:aircompressor","7312"
"com.palantir.dialogue:dialogue-target","7312"
"org.eclipse.jetty:jetty-deploy","7311"
"org.pustefixframework:pustefix-core","7307"
"org.typelevel:cats-effect-laws_2.12","7302"
"com.google.devtools.ksp:symbol-processing-api","7301"
"org.jbpm:jbpm-workitems-core","7292"
"org.wso2.carbon:org.wso2.carbon.core.services","7291"
"org.wso2.carbon.devicemgt:org.wso2.carbon.device.mgt.core","7287"
"org.scala-lang.modules:scala-parallel-collections_2.13","7285"
"org.finos.legend.engine:legend-engine-executionPlan-execution","7282"
"com.typesafe.akka:akka-stream_2.11","7281"
"com.github.stephenc.jcip:jcip-annotations","7280"
"net.sf.ehcache:ehcache-core","7280"
"org.jboss.spec.javax.xml.bind:jboss-jaxb-api_2.3_spec","7274"
"androidx.legacy:legacy-support-v4","7266"
"org.apache.rampart.wso2:rampart-core","7264"
"io.sundr:transform-annotations","7262"
"org.wso2.carbon.metrics:org.wso2.carbon.metrics.manager","7260"
"io.gravitee.am.service:gravitee-am-service","7242"
"org.twdata.maven:mojo-executor","7233"
"org.jetbrains.kotlin-wrappers:kotlin-js-js","7221"
"androidx.room:room-runtime","7221"
"org.openjfx:javafx-controls","7220"
"com.daml:timer-utils_2.13","7216"
"org.apache.kafka:kafka_2.11","7212"
"com.github.ghik:silencer-lib_2.11.12","7196"
"org.apache.camel:camel-jackson","7186"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-tvosarm64","7181"
"org.apache.tomcat:tomcat-servlet-api","7180"
"com.daml:daml-lf-data_2.12","7176"
"org.danilopianini:thread-inheritable-resource-loader","7172"
"org.scala-lang.modules:scala-collection-compat_3","7161"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-tvosx64","7153"
"org.jboss.threads:jboss-threads","7140"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.authenticator.thrift","7133"
"com.squareup:kotlinpoet","7129"
"org.bouncycastle:bcprov-ext-jdk15on","7127"
"io.gravitee.gateway:gravitee-gateway-api","7119"
"com.amazonaws:aws-java-sdk-sns","7116"
"org.apache.pulsar:buildtools","7111"
"org.eclipse.rdf4j:rdf4j-model","7108"
"net.serenity-bdd:serenity-core","7105"
"org.janusgraph:janusgraph-cql","7104"
"org.eclipse.dirigible:dirigible-repository-api","7095"
"org.mybatis.spring.boot:mybatis-spring-boot-starter","7088"
"com.carrotsearch:hppc","7086"
"org.typelevel:cats-core_2.11","7086"
"org.wildfly:wildfly-feature-pack","7084"
"org.finos.legend.engine:legend-engine-executionPlan-generation","7078"
"com.typesafe.akka:akka-slf4j_2.10","7075"
"io.reactivex.rxjava2:rxandroid","7074"
"ca.uhn.hapi.fhir:hapi-fhir-base","7073"
"org.springframework.boot:spring-boot-starter-tomcat","7060"
"concurrent:concurrent","7049"
"software.amazon.awssdk:sqs","7038"
"dev.zio:zio-test-sbt_2.13","7036"
"org.http4s:http4s-dsl_2.12","7035"
"org.apache.hadoop:hadoop-annotations","7022"
"io.streamnative:bouncy-castle-bc","7022"
"com.openpojo:openpojo","7012"
"io.ktor:ktor-client-core","7012"
"io.opentracing:opentracing-mock","7004"
"org.apache.cxf:cxf-api","7002"
"org.jdbi:jdbi3-sqlobject","7001"
"com.aliyun:openapiutil","6999"
"org.scalactic:scalactic_2.12","6997"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.governance.stub","6986"
"org.scala-lang.modules:scala-collection-compat_2.11","6982"
"org.uberfire:uberfire-workbench-processors","6980"
"com.jakewharton.timber:timber","6959"
"org.powermock:powermock-module-testng-common","6957"
"org.typelevel:cats-effect-laws_2.13","6957"
"org.tukaani:xz","6955"
"org.seleniumhq.selenium:selenium-chrome-driver","6948"
"org.wso2.carbon.governance:org.wso2.carbon.governance.lcm","6944"
"antlr:antlr","6930"
"org.springframework.kafka:spring-kafka","6929"
"io.cucumber:cucumber-junit","6929"
"com.ibeetl:beetl","6923"
"org.glassfish.common:common-util","6921"
"org.jboss.weld:weld-core-impl","6921"
"org.jasypt:jasypt","6911"
"javax.mail:javax.mail-api","6908"
"com.fasterxml.jackson.jaxrs:jackson-jaxrs-base","6886"
"org.apache.solr:solr-core","6884"
"org.scala-native:scalalib_native0.4_2.12","6879"
"org.wildfly.security:wildfly-elytron","6875"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.core.feature","6874"
"org.scoverage:scalac-scoverage-plugin_2.10","6866"
"org.eclipse.aether:aether-api","6855"
"org.eclipse.jetty:jetty-slf4j-impl","6853"
"org.ow2.asm:asm-all","6851"
"com.liferay.portal:com.liferay.portal.impl","6850"
"org.jetbrains.kotlinx:kotlinx-coroutines-test","6847"
"androidx.swiperefreshlayout:swiperefreshlayout","6842"
"io.vertx:vertx-junit5","6826"
"org.opencastproject:opencast-workspace-api","6823"
"io.joern:semanticcpg_3","6820"
"org.uberfire:uberfire-security-api","6815"
"org.apereo.cas:cas-server-core-authentication-mfa","6809"
"org.apereo.cas:cas-server-core-api-util","6808"
"com.palantir.conjure.java.api:ssl-config","6807"
"org.jline:jline","6803"
"org.testcontainers:kafka","6802"
"io.streamnative:bookkeeper-common","6789"
"com.squareup.misk:misk","6789"
"com.squareup.retrofit2:converter-jackson","6787"
"com.esotericsoftware:minlog","6786"
"org.wso2.carbon.analytics-common:org.wso2.carbon.databridge.commons","6784"
"org.typelevel:discipline-scalatest_2.12","6780"
"org.finos.legend.engine:legend-engine-language-pure-modelManager","6780"
"org.sonatype.nexus:nexus-common","6779"
"aws.smithy.kotlin:serde-xml-jvm","6774"
"org.sonatype.plexus:plexus-build-api","6771"
"org.eclipse.jetty:jetty-jndi","6771"
"com.github.luben:zstd-jni","6767"
"org.mock-server:mockserver-netty","6758"
"org.typelevel:discipline-scalatest_2.13","6756"
"org.apache.camel.quarkus:camel-quarkus-direct-deployment","6756"
"io.streamnative:pulsar-client-api","6755"
"org.springframework.boot:spring-boot-starter-data-mongodb","6753"
"io.mockk:mockk","6750"
"org.apache.cxf:cxf-rt-ws-security","6750"
"org.springframework.boot:spring-boot-starter-cache","6746"
"org.apereo.cas:cas-server-core-authentication-mfa-api","6745"
"org.http4k:http4k-format-moshi","6743"
"org.scoverage:scalac-scoverage-runtime_2.10","6742"
"org.mybatis:mybatis-spring","6737"
"org.jacorb:jacorb","6735"
"org.ow2.asm:asm-analysis","6726"
"org.assertj:assertj-guava","6708"
"org.apache.cassandra:cassandra-all","6707"
"org.apache.yetus:audience-annotations","6706"
"com.github.rholder:guava-retrying","6691"
"com.thoughtworks.qdox:qdox","6689"
"com.softwaremill.sttp.tapir:tapir-core_2.12","6688"
"org.apache.lucene:lucene-test-framework","6683"
"com.lihaoyi:requests_2.13","6678"
"software.amazon.awssdk:aws-xml-protocol","6675"
"io.ktor:ktor-serialization-kotlinx-json-jvm","6673"
"org.xwiki.commons:xwiki-commons-test-component","6670"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.common.gateway","6664"
"org.scalatestplus:scalacheck-1-14_2.13","6662"
"org.jetbrains.kotlin:kotlin-stdlib-jre8","6660"
"org.specs2:specs2-core_2.10","6659"
"androidx.room:room-ktx","6655"
"com.softwaremill.sttp.tapir:tapir-core_2.13","6653"
"org.typelevel:discipline-core_2.13","6652"
"org.apache.karaf.shell:org.apache.karaf.shell.console","6648"
"xerces.wso2:xercesImpl","6627"
"org.apache.spark:spark-mllib_2.12","6620"
"org.jctools:jctools-core","6613"
"org.jboss.errai:errai-data-binding","6612"
"org.apache.activemq:activemq-client","6596"
"com.yahoo.vespa:linguistics","6592"
"com.fasterxml.jackson.module:jackson-module-jsonSchema","6592"
"org.apache.maven:maven-archiver","6590"
"io.streamnative:pulsar-functions-instance","6589"
"org.kaazing:k3po.junit","6578"
"androidx.work:work-runtime-ktx","6574"
"org.opendaylight.controller:config-api","6569"
"org.apereo.cas:cas-server-core-logout-api","6568"
"org.jboss.spec.javax.ejb:jboss-ejb-api_3.2_spec","6566"
"org.typelevel:discipline-core_2.12","6565"
"org.finos.legend.engine:legend-engine-xt-relationalStore-grammar","6564"
"org.scala-native:test-interface_native0.4_2.12","6557"
"com.google.cloud:google-cloud-storage","6547"
"com.sun.jersey:jersey-servlet","6546"
"org.glassfish.jersey.test-framework.providers:jersey-test-framework-provider-grizzly2","6544"
"net.spy:spymemcached","6543"
"org.apache.hadoop:hadoop-mapreduce-client-jobclient","6538"
"org.opendaylight.mdsal:mdsal-binding-api","6535"
"com.palantir.atlasdb:atlasdb-autobatch","6530"
"org.finos.legend.engine:legend-engine-pure-platform-dsl-mapping-java","6525"
"com.codahale.metrics:metrics-core","6525"
"org.openeuler:bgmprovider","6518"
"com.alibaba.fastjson2:fastjson2","6516"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-watchosarm64","6511"
"io.zipkin.zipkin2:zipkin","6506"
"io.opentelemetry:opentelemetry-sdk","6506"
"ant:ant","6504"
"org.apache.kafka:kafka-streams","6503"
"org.kill-bill.commons:killbill-clock","6502"
"org.scalaz:scalaz-core_2.11","6499"
"com.typesafe.akka:akka-slf4j_2.11","6495"
"org.apache.cxf:cxf-rt-ws-policy","6490"
"org.http4s:http4s-core_2.12","6470"
"io.swagger.core.v3:swagger-models","6461"
"org.pac4j.jax-rs:core","6458"
"com.palantir.sls.versions:sls-versions","6443"
"com.palantir.atlasdb:atlasdb-cassandra","6442"
"androidx.activity:activity-compose","6436"
"org.apereo.cas:cas-server-core-webflow-mfa","6431"
"org.hibernate:hibernate-jpamodelgen","6426"
"org.openjfx:javafx-graphics","6422"
"com.palantir.conjure.java:conjure-undertow-lib","6421"
"com.samskivert:jmustache","6420"
"org.apache.jackrabbit:jackrabbit-core","6419"
"io.cucumber:cucumber-core","6409"
"org.eclipse.persistence:jakarta.persistence","6408"
"org.scalatest:scalatest_sjs1_3","6403"
"org.jboss.marshalling:jboss-marshalling","6393"
"org.wildfly.security:wildfly-elytron-credential","6393"
"software.amazon.awscdk:sns","6375"
"org.kie.workbench.widgets:kie-wb-common-ui","6373"
"com.vaadin:flow-component-demo-helpers","6370"
"org.wso2.carbon.mediation:org.wso2.carbon.rest.api.stub","6368"
"com.daml:nameof_2.13","6355"
"org.odpi.egeria:ffdc-services","6352"
"org.apache.tomcat:tomcat-juli","6349"
"org.http4s:http4s-client_2.13","6346"
"org.sdase.commons:sda-commons-shared-error","6344"
"io.dropwizard:dropwizard-jackson","6339"
"org.springframework.cloud:spring-cloud-starter-config","6328"
"net.sourceforge.htmlunit:htmlunit","6322"
"org.apache.ivy:ivy","6320"
"io.netty:netty-resolver-dns","6310"
"org.jetbrains.kotlin:kotlin-gradle-plugin","6307"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-mingwx64","6299"
"org.seleniumhq.selenium:selenium-remote-driver","6290"
"org.apache.karaf.features:framework","6289"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.usage.publisher","6287"
"androidx.databinding:databinding-runtime","6284"
"org.scala-sbt:compiler-interface","6279"
"org.powermock:powermock-module-junit4-rule","6258"
"org.apache.activemq:artemis-jms-client","6253"
"org.odpi.egeria:audit-log-framework","6251"
"me.proton.core:network-domain","6245"
"org.glassfish.hk2:hk2-locator","6243"
"org.jetbrains.kotlin:kotlin-compiler-embeddable","6239"
"org.wso2.carbon.mediation:org.wso2.carbon.sequences.stub","6233"
"com.github.j5ik2o:docker-controller-scala-core_2.12","6231"
"com.github.j5ik2o:docker-controller-scala-core_2.13","6231"
"com.powsybl:powsybl-config-test","6215"
"androidx.databinding:databinding-common","6208"
"org.eclipse.persistence:org.eclipse.persistence.core","6207"
"org.teiid:teiid-client","6201"
"androidx.databinding:databinding-adapters","6200"
"com.squareup.moshi:moshi-kotlin","6196"
"org.eclipse.dirigible:dirigible-commons-test","6195"
"org.wso2.carbon.mediation:org.wso2.carbon.mediation.security.stub","6194"
"com.android.tools.build:gradle","6194"
"com.azure:azure-core","6187"
"org.http4s:http4s-dsl_2.13","6180"
"com.yahoo.vespa:messagebus","6176"
"org.glassfish.jersey.connectors:jersey-apache-connector","6175"
"androidx.browser:browser","6174"
"org.wso2.carbon.registry:org.wso2.carbon.registry.common","6169"
"org.wso2.org.ops4j.pax.logging:pax-logging-api","6168"
"org.eclipse.che.core:che-core-api-dto","6168"
"com.facebook.presto:presto-tpch","6165"
"org.odpi.egeria:repository-services-apis","6164"
"org.typelevel:cats-testkit-scalatest_2.13","6161"
"jakarta.json.bind:jakarta.json.bind-api","6159"
"app.cash.wisp:wisp-config","6143"
"org.ops4j.pax.web:pax-web-api","6136"
"com.palantir.conjure.java.runtime:conjure-java-jackson-serialization","6134"
"org.apereo.cas:cas-server-core-api-audit","6132"
"org.apache.flink:flink-streaming-java_2.11","6123"
"org.apache.cxf:cxf-rt-transports-local","6121"
"org.sakaiproject.kernel:sakai-component-manager","6120"
"javax.jms:javax.jms-api","6119"
"org.eclipse.persistence:org.eclipse.persistence.moxy","6110"
"org.noear:solon.socketd","6106"
"org.opendaylight.yangtools:yang-test-util","6105"
"software.amazon.awssdk:ec2","6104"
"com.networknt:client","6100"
"com.palantir.atlasdb:lock-impl","6096"
"com.lihaoyi:ammonite-util_2.11","6096"
"com.github.jknack:handlebars","6087"
"org.xwiki.commons:xwiki-commons-tool-verification-resources","6085"
"kaptcha.wso2:kaptcha","6084"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.hybrid.gateway.common","6076"
"org.springframework.boot:spring-boot-starter-json","6075"
"org.uberfire:uberfire-backend-api","6073"
"com.lihaoyi:mill-scalalib_2.12","6073"
"org.glassfish:javax.servlet","6073"
"org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.common","6071"
"org.apache.openjpa:openjpa","6067"
"org.osgi:osgi.annotation","6064"
"org.neo4j:neo4j-cypher","6063"
"org.apache.httpcomponents.wso2:httpclient","6058"
"androidx.startup:startup-runtime","6057"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-tvossimulatorarm64","6050"
"org.wso2.carbon.identity.framework:org.wso2.carbon.idp.mgt.stub","6049"
"software.amazon.eventstream:eventstream","6047"
"io.zipkin.java:zipkin","6046"
"org.wildfly.core:wildfly-controller-client","6044"
"org.mongodb:mongodb-driver-reactivestreams","6039"
"org.wildfly.core:wildfly-core-feature-pack","6036"
"io.smallrye.config:smallrye-config","6028"
"io.smallrye.reactive:mutiny","6027"
"org.anyline:anyline-net","6025"
"com.facebook.presto:presto-common","6017"
"org.openjfx:javafx-base","6014"
"org.jboss:jboss-dmr","6012"
"io.ktor:ktor-client-content-negotiation-jvm","6007"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.gateway","6006"
"org.wso2.siddhi:siddhi-query-compiler","6000"
"org.ops4j.pax.exam:pax-exam-link-mvn","5996"
"org.apache.poi:poi-ooxml-schemas","5994"
"com.bihe0832.android:lib-webview","5988"
"org.jetbrains.kotlinx:kotlinx-datetime","5988"
"org.wso2.orbit.io.swagger.v3:swagger-parser","5984"
"org.eclipse.microprofile.metrics:microprofile-metrics-api","5980"
"com.github.j5ik2o:docker-controller-scala-scalatest_2.13","5977"
"org.uberfire:uberfire-nio2-api","5975"
"org.wso2.carbon.identity.framework:org.wso2.carbon.claim.mgt","5962"
"org.apache.kafka:kafka_2.12","5959"
"org.eclipse.jetty:apache-jsp","5955"
"org.jboss.shrinkwrap:shrinkwrap-api","5955"
"com.yahoo.vespa:http-utils","5954"
"com.bihe0832.android:lib-ace-editor","5945"
"dev.zio:zio-test-sbt_2.12","5943"
"org.jetbrains.kotlinx:kotlinx-coroutines-reactive","5941"
"org.scala-js:scalajs-test-interface_2.13","5935"
"org.apache.jackrabbit:oak-commons","5935"
"org.kie.soup:kie-soup-dataset-api","5932"
"org.janusgraph:janusgraph-berkeleyje","5931"
"org.netbeans.api:org-openide-text","5922"
"com.icegreen:greenmail","5919"
"org.jbpm:jbpm-flow","5917"
"org.kaazing:community.license","5915"
"org.opendaylight.yangtools:yang-data-impl","5912"
"org.typelevel:discipline_2.11","5912"
"com.lihaoyi:acyclic_2.13.7","5910"
"com.carrotsearch.randomizedtesting:randomizedtesting-runner","5909"
"org.finos.legend.engine:legend-engine-xt-relationalStore-executionPlan","5907"
"org.jboss.windup.utils:windup-utils","5906"
"com.amazonaws:aws-java-sdk-ec2","5905"
"io.spray:spray-json_2.12","5896"
"org.jooby:jooby","5896"
"org.jgroups:jgroups","5893"
"com.facebook.presto:presto-tests","5891"
"io.prometheus:simpleclient_common","5888"
"org.glassfish.jersey.test-framework:jersey-test-framework-core","5884"
"com.android.support.constraint:constraint-layout","5882"
"com.lihaoyi:ammonite-terminal_2.11","5876"
"org.eclipse.ditto:ditto-utils-jsr305","5876"
"com.github.ghik:silencer-lib_2.12","5875"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-watchosarm32","5874"
"io.sentry:sentry","5868"
"org.apereo.cas:cas-server-core-audit-api","5866"
"oro:oro","5865"
"org.jboss.weld.se:weld-se","5859"
"com.yahoo.vespa:searchlib","5854"
"org.janusgraph:janusgraph-test","5854"
"org.eclipse.jetty.websocket:websocket-client","5851"
"org.keycloak:keycloak-adapter-spi","5850"
"com.helger:ph-commons","5848"
"com.lihaoyi:pprint_2.12","5846"
"com.lihaoyi:ammonite-runtime_2.11","5844"
"io.opentelemetry.instrumentation:opentelemetry-instrumentation-api","5843"
"org.http4s:http4s-client_2.12","5840"
"org.keycloak:keycloak-adapter-core","5840"
"org.typelevel:cats-core_sjs1_2.13","5838"
"com.google.android.gms:play-services-location","5829"
"org.jboss.xnio:xnio-nio","5825"
"org.wso2.orbit.org.everit.json:org.everit.json.schema","5820"
